date,symbol,close,return_1d,next_return_1d,trend_return,realized_vol_annualized,causal_vol_threshold,regime
2021-02-05 00:00:00+00:00,BTCUSDT,38362.65,0.03747525822,0.02311858018,,1.006497409,,
2021-02-06 00:00:00+00:00,BTCUSDT,39249.54,0.02311858018,-0.01019859086,,0.9789752509,,
2021-02-07 00:00:00+00:00,BTCUSDT,38849.25,-0.01019859086,0.1956812551,,0.9740240876,,
2021-02-08 00:00:00+00:00,BTCUSDT,46451.32,0.1956812551,0.0008873805954,,1.157873741,,
2021-02-09 00:00:00+00:00,BTCUSDT,46492.54,0.0008873805954,-0.03532910871,,1.141700338,,
2021-02-10 00:00:00+00:00,BTCUSDT,44850,-0.03532910871,0.07157658863,,1.113039061,,
2021-02-11 00:00:00+00:00,BTCUSDT,48060.21,0.07157658863,-0.01454800135,,1.119649655,,
2021-02-12 00:00:00+00:00,BTCUSDT,47361.03,-0.01454800135,-0.002943559293,,1.082181932,,
2021-02-13 00:00:00+00:00,BTCUSDT,47221.62,-0.002943559293,0.03035876363,,1.074130145,,
2021-02-14 00:00:00+00:00,BTCUSDT,48655.21,0.03035876363,-0.01384497159,,1.046905452,,
2021-02-15 00:00:00+00:00,BTCUSDT,47981.58,-0.01384497159,0.02535056161,,1.044961734,,
2021-02-16 00:00:00+00:00,BTCUSDT,49197.94,0.02535056161,0.06091068041,,1.045070498,,
2021-02-17 00:00:00+00:00,BTCUSDT,52194.62,0.06091068041,-0.01101492836,,1.058075479,,
2021-02-18 00:00:00+00:00,BTCUSDT,51619.7,-0.01101492836,0.08493656492,,1.05439716,,
2021-02-19 00:00:00+00:00,BTCUSDT,56004.1,0.08493656492,-0.001547922384,,1.078007762,,
2021-02-20 00:00:00+00:00,BTCUSDT,55917.41,-0.001547922384,0.0280774807,,0.925606115,,
2021-02-21 00:00:00+00:00,BTCUSDT,57487.43,0.0280774807,-0.05855767078,,0.9110760735,,
2021-02-22 00:00:00+00:00,BTCUSDT,54121.1,-0.05855767078,-0.09591638012,,0.9386398865,,
2021-02-23 00:00:00+00:00,BTCUSDT,48930,-0.09591638012,0.01577825465,,1.02499341,,
2021-02-24 00:00:00+00:00,BTCUSDT,49702.03,0.01577825465,-0.05256646459,,1.023657803,,
2021-02-25 00:00:00+00:00,BTCUSDT,47089.37,-0.05256646459,-0.01648439977,,1.050953382,,
2021-02-26 00:00:00+00:00,BTCUSDT,46313.13,-0.01648439977,-0.004545147348,,1.017580771,,
2021-02-27 00:00:00+00:00,BTCUSDT,46102.63,-0.004545147348,-0.02037345809,,0.9766137933,,
2021-02-28 00:00:00+00:00,BTCUSDT,45163.36,-0.02037345809,0.09807374828,,0.9810259084,,
2021-03-01 00:00:00+00:00,BTCUSDT,49592.7,0.09807374828,-0.02303020404,,1.023434512,,
2021-03-02 00:00:00+00:00,BTCUSDT,48450.57,-0.02303020404,0.03969365066,,1.017703522,,
2021-03-03 00:00:00+00:00,BTCUSDT,50373.75,0.03969365066,-0.0394646021,,1.021813879,,
2021-03-04 00:00:00+00:00,BTCUSDT,48385.77,-0.0394646021,0.007952751398,,1.026229464,,
2021-03-05 00:00:00+00:00,BTCUSDT,48770.57,0.007952751398,0.002822193794,,1.011241773,,
2021-03-06 00:00:00+00:00,BTCUSDT,48908.21,0.002822193794,0.04267299907,,1.006905161,,
2021-03-07 00:00:00+00:00,BTCUSDT,50995.27,0.04267299907,0.02812339262,,1.008770219,,
2021-03-08 00:00:00+00:00,BTCUSDT,52429.43,0.02812339262,0.0474609394,,1.00972721,,
2021-03-09 00:00:00+00:00,BTCUSDT,54917.78,0.0474609394,0.01875895202,,1.014981698,,
2021-03-10 00:00:00+00:00,BTCUSDT,55947.98,0.01875895202,0.03389827479,,0.8174902793,,
2021-03-11 00:00:00+00:00,BTCUSDT,57844.52,0.03389827479,-0.009568581432,,0.8226549179,,
2021-03-12 00:00:00+00:00,BTCUSDT,57291.03,-0.009568581432,0.06940667675,,0.8102587962,,
2021-03-13 00:00:00+00:00,BTCUSDT,61267.41,0.06940667675,-0.03640255072,,0.8083676704,,
2021-03-14 00:00:00+00:00,BTCUSDT,59037.12,-0.03640255072,-0.05743013887,,0.820012021,,
2021-03-15 00:00:00+00:00,BTCUSDT,55646.61,-0.05743013887,0.02349792737,,0.8517071785,,
2021-03-16 00:00:00+00:00,BTCUSDT,56954.19,0.02349792737,0.03520039527,,0.8496109975,,
2021-03-17 00:00:00+00:00,BTCUSDT,58959,0.03520039527,-0.02135365254,,0.8526743561,,
2021-03-18 00:00:00+00:00,BTCUSDT,57700.01,-0.02135365254,0.006743499698,,0.8556733118,,
2021-03-19 00:00:00+00:00,BTCUSDT,58089.11,0.006743499698,0.0009726435816,,0.8334268415,,
2021-03-20 00:00:00+00:00,BTCUSDT,58145.61,0.0009726435816,-0.01256208336,,0.8318206177,,
2021-03-21 00:00:00+00:00,BTCUSDT,57415.18,-0.01256208336,-0.05722563266,,0.784842719,,
2021-03-22 00:00:00+00:00,BTCUSDT,54129.56,-0.05722563266,0.004996161062,,0.8120780853,,
2021-03-23 00:00:00+00:00,BTCUSDT,54400,0.004996161062,-0.03839080882,,0.8057898678,,
2021-03-24 00:00:00+00:00,BTCUSDT,52311.54,-0.03839080882,-0.01885492188,,0.7896520101,,
2021-03-25 00:00:00+00:00,BTCUSDT,51325.21,-0.01885492188,0.07218265644,,0.7068725937,,
2021-03-26 00:00:00+00:00,BTCUSDT,55030,0.07218265644,0.01450118117,,0.7445337726,,
2021-03-27 00:00:00+00:00,BTCUSDT,55828,0.01450118117,-0.0004105466791,,0.7158444746,,
2021-03-28 00:00:00+00:00,BTCUSDT,55805.08,-0.0004105466791,0.03355536808,,0.7117108218,,
2021-03-29 00:00:00+00:00,BTCUSDT,57677.64,0.03355536808,0.01935793489,,0.7165986724,,
2021-03-30 00:00:00+00:00,BTCUSDT,58794.16,0.01935793489,0.0002224710754,,0.7104027671,,
2021-03-31 00:00:00+00:00,BTCUSDT,58807.24,0.0002224710754,-0.0002249722993,,0.6414881185,,
2021-04-01 00:00:00+00:00,BTCUSDT,58794.01,-0.0002249722993,0.004036975876,1.004079809,0.6333656231,,
2021-04-02 00:00:00+00:00,BTCUSDT,59031.36,0.004036975876,-0.03213054892,0.8332771738,0.6224468732,,
2021-04-03 00:00:00+00:00,BTCUSDT,57134.65,-0.03213054892,0.01925206508,0.7284968203,0.6159726723,,
2021-04-04 00:00:00+00:00,BTCUSDT,58234.61,0.01925206508,0.01732268835,0.8180663337,0.6177398399,,
2021-04-05 00:00:00+00:00,BTCUSDT,59243.39,0.01732268835,-0.01997522424,0.7424772467,0.6188635596,,
2021-04-06 00:00:00+00:00,BTCUSDT,58059.99,-0.01997522424,-0.03516724684,0.5767025458,0.6119599464,,
2021-04-07 00:00:00+00:00,BTCUSDT,56018.18,-0.03516724684,0.03756066334,0.4182205488,0.6214240498,,
2021-04-08 00:00:00+00:00,BTCUSDT,58122.26,0.03756066334,0.0009251188787,0.430271207,0.6137654324,,
2021-04-09 00:00:00+00:00,BTCUSDT,58176.03,0.0009251188787,0.02847220754,0.4494710988,0.6108035001,,
2021-04-10 00:00:00+00:00,BTCUSDT,59832.43,0.02847220754,0.004308198748,0.5654059595,0.6075973823,,
2021-04-11 00:00:00+00:00,BTCUSDT,60090.2,0.004308198748,-0.002979187954,0.6970577088,0.6064387864,,
2021-04-12 00:00:00+00:00,BTCUSDT,59911.18,-0.002979187954,0.06240120792,0.7591495409,0.5585243999,,
2021-04-13 00:00:00+00:00,BTCUSDT,63649.71,0.06240120792,-0.009907507827,0.7009056662,0.5818897034,,
2021-04-14 00:00:00+00:00,BTCUSDT,63019.1,-0.009907507827,0.003387068365,0.6091362043,0.54008786,,
2021-04-15 00:00:00+00:00,BTCUSDT,63232.55,0.003387068365,-0.02859097095,0.7203683067,0.5356824001,,
2021-04-16 00:00:00+00:00,BTCUSDT,61424.67,-0.02859097095,-0.02172628685,0.705025529,0.5351321841,,
2021-04-17 00:00:00+00:00,BTCUSDT,60090.14,-0.02172628685,-0.06573607584,0.6752279004,0.5353393663,,
2021-04-18 00:00:00+00:00,BTCUSDT,56140.05,-0.06573607584,-0.009007117023,0.5302495226,0.58686839,,
2021-04-19 00:00:00+00:00,BTCUSDT,55634.39,-0.009007117023,0.01395126288,0.5500917639,0.5874554581,,
2021-04-20 00:00:00+00:00,BTCUSDT,56410.56,0.01395126288,-0.04627786003,0.5890298592,0.5883838072,,
2021-04-21 00:00:00+00:00,BTCUSDT,53800,-0.04627786003,-0.03876189591,0.7422296719,0.5752062471,,
2021-04-22 00:00:00+00:00,BTCUSDT,51714.61,-0.03876189591,-0.01144724866,0.5677583509,0.5908981862,,
2021-04-23 00:00:00+00:00,BTCUSDT,51122.62,-0.01144724866,-0.02015194057,0.5932760465,0.5765363119,,
2021-04-24 00:00:00+00:00,BTCUSDT,50092.4,-0.02015194057,-0.02053125823,0.5520192789,0.5770820797,,
2021-04-25 00:00:00+00:00,BTCUSDT,49063.94,-0.02053125823,0.1002852604,0.5211889,0.5215600056,,
2021-04-26 00:00:00+00:00,BTCUSDT,53984.33,0.1002852604,0.01892993763,0.6623790499,0.6240385038,,
2021-04-27 00:00:00+00:00,BTCUSDT,55006.25,0.01892993763,-0.002626610612,0.810545327,0.6278806404,,
2021-04-28 00:00:00+00:00,BTCUSDT,54861.77,-0.002626610612,-0.023750054,0.6425802588,0.6161550506,,
2021-04-29 00:00:00+00:00,BTCUSDT,53558.8,-0.023750054,0.07702487733,0.5628776151,0.6161932259,,
2021-04-30 00:00:00+00:00,BTCUSDT,57684.16,0.07702487733,0.002638159245,0.682251745,0.6726710763,,
2021-05-01 00:00:00+00:00,BTCUSDT,57836.34,0.002638159245,-0.02085211478,0.7459389408,0.672767378,,
2021-05-02 00:00:00+00:00,BTCUSDT,56630.33,-0.02085211478,0.01032132428,0.6881350405,0.6763064137,,
2021-05-03 00:00:00+00:00,BTCUSDT,57214.83,0.01032132428,-0.06906443662,0.6115010509,0.6678444582,,
2021-05-04 00:00:00+00:00,BTCUSDT,53263.32,-0.06906443662,0.07950030152,0.4146021075,0.7089154164,,
2021-05-05 00:00:00+00:00,BTCUSDT,57497.77,0.07950030152,-0.01847758617,0.5549633244,0.7585961791,,
2021-05-06 00:00:00+00:00,BTCUSDT,56435.35,-0.01847758617,0.01622263351,0.4711014489,0.7581287942,,
2021-05-07 00:00:00+00:00,BTCUSDT,57350.88,0.01622263351,0.02744683255,0.4611860419,0.7496620883,,
2021-05-08 00:00:00+00:00,BTCUSDT,58924.98,0.02744683255,-0.01073313898,0.516759783,0.7444877586,,
2021-05-09 00:00:00+00:00,BTCUSDT,58292.53,-0.01073313898,-0.04156381615,0.2549165449,0.7455160395,,
2021-05-10 00:00:00+00:00,BTCUSDT,55869.67,-0.04156381615,0.01504859434,0.201691067,0.7527207211,,
2021-05-11 00:00:00+00:00,BTCUSDT,56710.43,0.01504859434,-0.125456111,0.2644465998,0.7548032981,,
2021-05-12 00:00:00+00:00,BTCUSDT,49595.76,-0.125456111,0.002261080383,0.03195054703,0.8844310323,,
2021-05-13 00:00:00+00:00,BTCUSDT,49707.9,0.002261080383,0.003326835372,0.04955276522,0.8517638713,,
2021-05-14 00:00:00+00:00,BTCUSDT,49873.27,0.003326835372,-0.06175372098,0.05615330436,0.8526859257,,
2021-05-15 00:00:00+00:00,BTCUSDT,46793.41,-0.06175372098,-0.007781651305,-0.03826517242,0.8734997745,,
2021-05-16 00:00:00+00:00,BTCUSDT,46429.28,-0.007781651305,-0.06166582812,-0.03235199841,0.8708303482,,
2021-05-17 00:00:00+00:00,BTCUSDT,43566.18,-0.06166582812,-0.01569221814,-0.1144714596,0.8903617868,,
2021-05-18 00:00:00+00:00,BTCUSDT,42882.53,-0.01569221814,-0.1444268797,-0.1784109167,0.8663932188,,
2021-05-19 00:00:00+00:00,BTCUSDT,36689.14,-0.1444268797,0.1038770601,-0.2892415105,1.006762229,,
2021-05-20 00:00:00+00:00,BTCUSDT,40500.3,0.1038770601,-0.08121618852,-0.2768333033,1.077376008,,
2021-05-21 00:00:00+00:00,BTCUSDT,37211.02,-0.08121618852,0.005954150142,-0.3345360595,1.10082902,,
2021-05-22 00:00:00+00:00,BTCUSDT,37432.58,0.005954150142,-0.07429303564,-0.348856263,1.098087338,,
2021-05-23 00:00:00+00:00,BTCUSDT,34651.6,-0.07429303564,0.1191304298,-0.3597395471,1.122279582,,
2021-05-24 00:00:00+00:00,BTCUSDT,38779.66,0.1191304298,-0.01167673982,-0.2074461476,1.204032604,,
2021-05-25 00:00:00+00:00,BTCUSDT,38326.84,-0.01167673982,0.02341335732,-0.2288677143,1.203292687,,
2021-05-26 00:00:00+00:00,BTCUSDT,39224.2,0.02341335732,-0.01776505321,-0.1670264435,1.149995073,,
2021-05-27 00:00:00+00:00,BTCUSDT,38527.38,-0.01776505321,-0.07413922255,-0.1681110735,1.145300055,,
2021-05-28 00:00:00+00:00,BTCUSDT,35670.99,-0.07413922255,-0.02968939186,-0.2262699547,1.166943785,,
2021-05-29 00:00:00+00:00,BTCUSDT,34611.94,-0.02968939186,0.03004367857,-0.2336278789,1.167775223,,
2021-05-30 00:00:00+00:00,BTCUSDT,35651.81,0.03004367857,0.04464205324,-0.2811077034,1.135012943,,
2021-05-31 00:00:00+00:00,BTCUSDT,37243.38,0.04464205324,-0.01476691965,-0.2313118298,1.152405167,,
2021-06-01 00:00:00+00:00,BTCUSDT,36693.41,-0.01476691965,0.02388930328,-0.2715767637,1.152174631,,
2021-06-02 00:00:00+00:00,BTCUSDT,37569.99,0.02388930328,0.04464760305,-0.2235322493,1.15670954,,
2021-06-03 00:00:00+00:00,BTCUSDT,39247.4,0.04464760305,-0.06164408343,-0.1952646852,1.154395756,,
2021-06-04 00:00:00+00:00,BTCUSDT,36828.03,-0.06164408343,-0.03609777661,-0.2469969766,1.125071917,,
2021-06-05 00:00:00+00:00,BTCUSDT,35498.62,-0.03609777661,0.008538078382,-0.3038840661,1.127613644,,
2021-06-06 00:00:00+00:00,BTCUSDT,35801.71,0.008538078382,-0.06286710886,-0.3171447792,1.125249282,,
2021-06-07 00:00:00+00:00,BTCUSDT,33550.96,-0.06286710886,-0.005316688405,-0.3890692595,1.12698383,,
2021-06-08 00:00:00+00:00,BTCUSDT,33372.58,-0.005316688405,0.1197351239,-0.403506972,1.127631338,,
2021-06-09 00:00:00+00:00,BTCUSDT,37368.45,0.1197351239,-0.0186999996,-0.3539846125,1.213461048,,
2021-06-10 00:00:00+00:00,BTCUSDT,36669.66,-0.0186999996,0.01720114122,-0.3599406399,1.209245173,,
2021-06-11 00:00:00+00:00,BTCUSDT,37300.42,0.01720114122,-0.0472748028,-0.3911866031,1.133781875,,
2021-06-12 00:00:00+00:00,BTCUSDT,35537.05,-0.0472748028,0.09726749969,-0.3980558333,1.140929985,,
2021-06-13 00:00:00+00:00,BTCUSDT,38993.65,0.09726749969,0.03835111614,-0.2992627943,1.196606927,,
2021-06-14 00:00:00+00:00,BTCUSDT,40489.1,0.03835111614,-0.008798417352,-0.289093568,1.189611619,,
2021-06-15 00:00:00+00:00,BTCUSDT,40132.86,-0.008798417352,-0.04454927957,-0.3193090113,1.189649411,,
2021-06-16 00:00:00+00:00,BTCUSDT,38344.97,-0.04454927957,-0.007413227863,-0.3354425762,1.180037702,,
2021-06-17 00:00:00+00:00,BTCUSDT,38060.71,-0.007413227863,-0.05909768893,-0.344787517,1.179366324,,
2021-06-18 00:00:00+00:00,BTCUSDT,35811.41,-0.05909768893,-0.009170540897,-0.3841081038,1.066348235,,
2021-06-19 00:00:00+00:00,BTCUSDT,35483,-0.009170540897,0.002977200349,-0.3819927065,1.004063646,,
2021-06-20 00:00:00+00:00,BTCUSDT,35588.64,0.002977200349,-0.11190762,-0.3425285556,0.9614861942,,
2021-06-21 00:00:00+00:00,BTCUSDT,31606,-0.11190762,0.02815921028,-0.4190073529,1.044083483,,
2021-06-22 00:00:00+00:00,BTCUSDT,32496,0.02815921028,0.03548129,-0.378798636,1.017393191,,
2021-06-23 00:00:00+00:00,BTCUSDT,33649,0.03548129,0.02958899224,-0.3443962528,0.9403347798,,
2021-06-24 00:00:00+00:00,BTCUSDT,34644.64,0.02958899224,-0.088803636,-0.3704408504,0.9472929256,,
2021-06-25 00:00:00+00:00,BTCUSDT,31568.07,-0.088803636,0.02177801811,-0.434547718,0.9919530864,,
2021-06-26 00:00:00+00:00,BTCUSDT,32255.56,0.02177801811,0.07540250425,-0.4219959903,0.9961459952,,
2021-06-27 00:00:00+00:00,BTCUSDT,34687.71,0.07540250425,-0.0057798569,-0.3985934584,0.9985248831,,
2021-06-28 00:00:00+00:00,BTCUSDT,34487.22,-0.0057798569,0.04129181766,-0.4134243945,0.9931587741,,
2021-06-29 00:00:00+00:00,BTCUSDT,35911.26,0.04129181766,-0.02450122886,-0.3893394759,0.9979605245,,
2021-06-30 00:00:00+00:00,BTCUSDT,35031.39,-0.02450122886,-0.04400139418,-0.4041673633,0.9889953981,,
2021-07-01 00:00:00+00:00,BTCUSDT,33489.96,-0.04400139418,0.008091380223,-0.4326751069,0.9994417256,,
2021-07-02 00:00:00+00:00,BTCUSDT,33760.94,0.008091380223,0.02642106529,-0.4090986818,0.9956871077,,
2021-07-03 00:00:00+00:00,BTCUSDT,34652.94,0.02642106529,0.01810005154,-0.4049425247,0.9870309605,,
2021-07-04 00:00:00+00:00,BTCUSDT,35280.16,0.01810005154,-0.04556215165,-0.4044878256,0.9659490468,,
2021-07-05 00:00:00+00:00,BTCUSDT,33672.72,-0.04556215165,0.01583744942,-0.4200357251,0.9710914561,,
2021-07-06 00:00:00+00:00,BTCUSDT,34206.01,0.01583744942,-0.01053528313,-0.3893766274,0.9723755612,,
2021-07-07 00:00:00+00:00,BTCUSDT,33845.64,-0.01053528313,-0.02935680933,-0.417681969,0.9458877269,,
2021-07-08 00:00:00+00:00,BTCUSDT,32852.04,-0.02935680933,0.02900793984,-0.4352993836,0.9515506416,,
2021-07-09 00:00:00+00:00,BTCUSDT,33805.01,0.02900793984,-0.009082381576,-0.4350052304,0.8664032681,,
2021-07-10 00:00:00+00:00,BTCUSDT,33497.98,-0.009082381576,0.02256345009,-0.442538384,0.8648685436,,
2021-07-11 00:00:00+00:00,BTCUSDT,34253.81,0.02256345009,-0.03453455251,-0.4282567961,0.8665969488,,
2021-07-12 00:00:00+00:00,BTCUSDT,33070.87,-0.03453455251,-0.01093953682,-0.48042387,0.8590070124,,
2021-07-13 00:00:00+00:00,BTCUSDT,32709.09,-0.01093953682,0.002871373065,-0.4809654533,0.7875175415,,
2021-07-14 00:00:00+00:00,BTCUSDT,32803.01,0.002871373065,-0.02855164816,-0.4812322135,0.7725459923,,
2021-07-15 00:00:00+00:00,BTCUSDT,31866.43,-0.02855164816,-0.01517207921,-0.4812112137,0.7763244951,,
2021-07-16 00:00:00+00:00,BTCUSDT,31382.95,-0.01517207921,0.003622986367,-0.4777354488,0.7648256577,,
2021-07-17 00:00:00+00:00,BTCUSDT,31496.65,0.003622986367,0.008583452526,-0.4389629151,0.7656589775,,
2021-07-18 00:00:00+00:00,BTCUSDT,31767,0.008583452526,-0.02969685523,-0.4290042544,0.7412542339,,
2021-07-19 00:00:00+00:00,BTCUSDT,30823.62,-0.02969685523,-0.03399081613,-0.4535842225,0.7466856026,,
2021-07-20 00:00:00+00:00,BTCUSDT,29775.9,-0.03399081613,0.07872474048,-0.4465446097,0.7532944272,,
2021-07-21 00:00:00+00:00,BTCUSDT,32120,0.07872474048,0.004611145704,-0.3788989224,0.6897007987,,
2021-07-22 00:00:00+00:00,BTCUSDT,32268.11,0.004611145704,0.04234366376,-0.3688095407,0.6828878526,,
2021-07-23 00:00:00+00:00,BTCUSDT,33634.46,0.04234366376,0.01770624532,-0.3285516366,0.6875339979,,
2021-07-24 00:00:00+00:00,BTCUSDT,34230,0.01770624532,0.03332340053,-0.3023389479,0.6825082611,,
2021-07-25 00:00:00+00:00,BTCUSDT,35370.66,0.03332340053,0.05223057755,-0.3447976478,0.6042556125,,
2021-07-26 00:00:00+00:00,BTCUSDT,37218.09,0.05223057755,0.059762336,-0.3233843427,0.6234922061,,
2021-07-27 00:00:00+00:00,BTCUSDT,39442.33,0.059762336,0.01421695929,-0.2810598346,0.6052307476,,
2021-07-28 00:00:00+00:00,BTCUSDT,40003.08,0.01421695929,0.000245481098,-0.2530997707,0.6050428818,,
2021-07-29 00:00:00+00:00,BTCUSDT,40012.9,0.000245481098,0.054741096,-0.3063451041,0.5914388183,,
2021-07-30 00:00:00+00:00,BTCUSDT,42203.25,0.054741096,-0.01789293479,-0.270298743,0.6067602214,,
2021-07-31 00:00:00+00:00,BTCUSDT,41448.11,-0.01789293479,-0.03863457224,-0.2680934404,0.5850296615,,
2021-08-01 00:00:00+00:00,BTCUSDT,39846.78,-0.03863457224,-0.01754972422,-0.3035585354,0.607063683,,
2021-08-02 00:00:00+00:00,BTCUSDT,39147.48,-0.01754972422,-0.02411956019,-0.2650199049,0.6076158844,,
2021-08-03 00:00:00+00:00,BTCUSDT,38203.26,-0.02411956019,0.03999789547,-0.3355697099,0.6133768391,,
2021-08-04 00:00:00+00:00,BTCUSDT,39731.31,0.03999789547,0.02897186123,-0.2959854063,0.5994944736,,
2021-08-05 00:00:00+00:00,BTCUSDT,40882.4,0.02897186123,0.04752729781,-0.287153048,0.6039036091,,
2021-08-06 00:00:00+00:00,BTCUSDT,42825.43,0.04752729781,0.04146321473,-0.2732211364,0.6168694416,,
2021-08-07 00:00:00+00:00,BTCUSDT,44601.11,0.04146321473,-0.01823721428,-0.2348743484,0.6116710554,,
2021-08-08 00:00:00+00:00,BTCUSDT,43787.71,-0.01823721428,0.05645396848,-0.216252575,0.6158284616,,
2021-08-09 00:00:00+00:00,BTCUSDT,46259.7,0.05645396848,-0.01447717992,-0.1842823269,0.6328760816,,
2021-08-10 00:00:00+00:00,BTCUSDT,45589.99,-0.01447717992,-0.00148870399,-0.08076839633,0.6374672484,,
2021-08-11 00:00:00+00:00,BTCUSDT,45522.12,-0.00148870399,-0.02497752741,-0.08420754045,0.6183023323,,
2021-08-12 00:00:00+00:00,BTCUSDT,44385.09,-0.02497752741,0.07676969901,-0.1100425138,0.6265580224,,
2021-08-13 00:00:00+00:00,BTCUSDT,47792.52,0.07676969901,-0.01483035421,0.02135151082,0.6640769721,,
2021-08-14 00:00:00+00:00,BTCUSDT,47083.74,-0.01483035421,-0.001650676008,0.01409584641,0.6547788278,,
2021-08-15 00:00:00+00:00,BTCUSDT,47006.02,-0.001650676008,-0.02297131304,0.07895665858,0.649063308,,
2021-08-16 00:00:00+00:00,BTCUSDT,45926.23,-0.02297131304,-0.02659460618,0.07097762189,0.6608459384,,
2021-08-17 00:00:00+00:00,BTCUSDT,44704.84,-0.02659460618,0.0002069127191,0.218476094,0.6750175165,,
2021-08-18 00:00:00+00:00,BTCUSDT,44714.09,0.0002069127191,0.04602374777,0.1040434268,0.6596380462,,
2021-08-19 00:00:00+00:00,BTCUSDT,46772,0.04602374777,0.05474942273,0.2569394765,0.6465727952,,
2021-08-20 00:00:00+00:00,BTCUSDT,49332.74,0.05474942273,-0.009820050538,0.3179091583,0.6243754037,,
2021-08-21 00:00:00+00:00,BTCUSDT,48848.29,-0.009820050538,0.008700202197,0.4096979649,0.6292264256,,
2021-08-22 00:00:00+00:00,BTCUSDT,49273.28,0.008700202197,0.005086529657,0.2705959774,0.6214390909,,
2021-08-23 00:00:00+00:00,BTCUSDT,49523.91,0.005086529657,-0.03643795492,0.2921469654,0.6217441071,,
2021-08-24 00:00:00+00:00,BTCUSDT,47719.36,-0.03643795492,0.02668288091,0.2165795606,0.6403087237,,
2021-08-25 00:00:00+00:00,BTCUSDT,48992.65,0.02668288091,-0.04367165279,0.2716320186,0.6261159715,,
2021-08-26 00:00:00+00:00,BTCUSDT,46853.06,-0.04367165279,0.04761524647,0.3134779831,0.6276737574,,
2021-08-27 00:00:00+00:00,BTCUSDT,49083.98,0.04761524647,-0.003096529662,0.4181227634,0.6431008011,,
2021-08-28 00:00:00+00:00,BTCUSDT,48931.99,-0.003096529662,-0.00279122104,0.3724966559,0.6436371151,,
